CRASH DATE,hour,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3
10/8/2021,17,40.8240300,-73.9447600,0,0,0,0,Passing Too Closely,Driver Inattention/Distraction,
10/8/2021,17,40.7390860,-73.9913900,0,0,0,0,Driver Inexperience,Unspecified,
10/8/2021,16,40.8023950,-73.9367750,0,0,0,0,Unspecified,,
10/8/2021,18,40.7792900,-73.9811400,0,0,0,0,Backing Unsafely,Unspecified,
10/8/2021,12,40.7502170,-73.9790650,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/8/2021,21,40.8061070,-73.9403900,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/8/2021,8,40.7909056,-73.9391302,1,0,0,0,Glare,Unspecified,
10/8/2021,11,40.7150460,-73.9925200,0,0,0,0,Passing Too Closely,Unspecified,
10/8/2021,14,40.7763113,-73.9642299,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Unspecified
10/8/2021,11,40.7619084,-73.9696292,0,0,0,0,Other Vehicular,,
10/8/2021,16,40.7587238,-73.9837450,1,0,0,0,Unsafe Speed,,
10/8/2021,17,40.7703138,-73.9914004,0,0,0,0,Other Vehicular,,
10/8/2021,0,40.7647362,-73.9880330,1,0,1,0,Driver Inattention/Distraction,,
10/8/2021,11,40.7234696,-73.9832226,0,0,0,0,Other Vehicular,Passing Too Closely,
10/8/2021,5,40.7452028,-73.9945236,1,0,0,0,Following Too Closely,Unspecified,
10/8/2021,8,40.7978898,-73.9368996,1,0,0,0,Other Vehicular,Passing or Lane Usage Improper,
10/8/2021,13,40.8033321,-73.9551798,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,Driver Inattention/Distraction
10/8/2021,18,40.7821994,-73.9511638,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/8/2021,10,40.7767240,-73.9792859,0,0,0,0,Other Vehicular,Backing Unsafely,
10/8/2021,21,40.8011739,-73.9507181,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/8/2021,11,40.7999524,-73.9544023,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/8/2021,13,40.7625386,-73.9908266,0,0,0,0,Unspecified,Unspecified,
10/8/2021,17,40.7189626,-74.0012734,0,0,0,0,Passing Too Closely,Unspecified,
10/9/2021,0,40.7536240,-73.9694400,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/9/2021,23,40.7942300,-73.9469500,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,
10/9/2021,11,40.8058400,-73.9617600,0,0,0,0,Unspecified,Unspecified,
10/9/2021,12,40.7236480,-73.9910300,1,0,0,0,Unspecified,,
10/9/2021,18,40.7057720,-74.0088700,0,0,0,0,Unspecified,,
10/9/2021,2,40.7325300,-73.9894900,0,0,0,0,Driver Inexperience,Following Too Closely,Following Too Closely
10/9/2021,18,40.8001600,-73.9353800,1,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,
10/9/2021,2,40.7192040,-73.9903700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/9/2021,0,40.8171160,-73.9480100,0,0,0,0,Alcohol Involvement,Other Vehicular,Unspecified
10/9/2021,15,40.8391760,-73.9411400,1,0,1,0,Driver Inattention/Distraction,,
10/9/2021,18,40.7426450,-73.9824600,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/9/2021,11,40.7286030,-74.0053250,0,0,0,0,Unspecified,Unspecified,
10/9/2021,16,40.7658350,-73.9573700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/9/2021,15,40.8417130,-73.9355800,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/9/2021,19,40.8027500,-73.9335800,1,0,0,0,Brakes Defective,Unspecified,Unspecified
10/9/2021,4,40.7476270,-73.9767460,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,Unspecified
10/9/2021,23,40.7948070,-73.9444100,0,0,0,0,Turning Improperly,Unspecified,
10/9/2021,21,40.8092300,-73.9489700,1,0,0,0,Unsafe Speed,Unspecified,
10/9/2021,22,40.8657950,-73.9200060,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/9/2021,0,40.7583082,-73.9629257,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/9/2021,20,40.7632592,-73.9906061,1,0,1,0,Passing Too Closely,,
10/9/2021,19,40.7322637,-74.0035757,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/9/2021,0,40.8498406,-73.9349665,1,0,0,0,Traffic Control Disregarded,Unspecified,
10/9/2021,19,40.7738440,-73.9598862,0,0,0,0,Passing Too Closely,Unspecified,
10/9/2021,16,40.8090355,-73.9554855,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/9/2021,20,40.8108332,-73.9531547,1,0,0,0,Alcohol Involvement,Unspecified,
10/9/2021,4,40.8050639,-73.9411654,3,0,0,0,Unsafe Speed,Unspecified,
10/9/2021,22,40.8459475,-73.9378112,0,0,0,0,Backing Unsafely,Unspecified,
10/9/2021,19,40.7688910,-73.9820935,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/9/2021,18,40.7878871,-73.9386450,0,0,0,0,Passing Too Closely,Unspecified,
10/9/2021,23,40.7586947,-73.9853377,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/10/2021,21,40.8012350,-73.9418260,1,0,0,0,Unsafe Speed,Unsafe Speed,
10/10/2021,13,40.7977140,-73.9613200,0,0,0,0,Passing Too Closely,Unspecified,
10/10/2021,22,40.7820200,-73.9717300,0,0,0,0,Traffic Control Disregarded,Unspecified,
10/10/2021,23,40.7916600,-73.9646900,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/10/2021,3,40.8081630,-73.9526300,1,0,0,0,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle,
10/10/2021,21,40.7561570,-73.9912500,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/10/2021,17,40.7470780,-73.9813460,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/10/2021,3,40.7909970,-73.9514300,0,0,0,0,Following Too Closely,Unspecified,
10/10/2021,9,40.8100100,-73.9587250,0,0,0,0,Unspecified,Unspecified,
10/10/2021,4,40.8549040,-73.9296500,0,0,0,0,Unspecified,,
10/10/2021,4,40.7215100,-74.0045200,1,0,0,0,Unspecified,Unspecified,
10/10/2021,12,40.7831460,-73.9783300,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,
10/10/2021,0,40.7580070,-73.9662500,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/10/2021,7,40.8096920,-73.9440900,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified
10/10/2021,8,40.7449340,-73.9757840,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/10/2021,12,40.7670445,-73.9828659,0,0,0,0,Driver Inexperience,Unspecified,
10/10/2021,22,40.7403700,-73.9894600,0,0,0,0,Alcohol Involvement,Unspecified,
10/10/2021,20,40.8036960,-73.9379200,1,0,1,0,Failure to Yield Right-of-Way,,
10/10/2021,12,40.7144620,-73.9816600,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,
10/10/2021,19,40.7490540,-73.9957600,1,0,0,0,Unspecified,Unspecified,
10/10/2021,15,40.7215899,-74.0031956,4,0,0,0,Following Too Closely,Unspecified,Unspecified
10/10/2021,18,40.7624170,-73.9783250,1,0,1,0,Unspecified,,
10/10/2021,10,40.7644248,-73.9755870,0,0,0,0,Unspecified,Unspecified,
10/10/2021,14,40.7559108,-73.9793391,1,0,0,0,Unspecified,Unspecified,Unspecified
10/10/2021,21,40.7207946,-74.0042532,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/10/2021,23,40.7333917,-74.0042758,0,0,0,0,Driver Inexperience,Unspecified,
10/10/2021,23,40.7225555,-74.0014034,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/10/2021,4,40.8509074,-73.9382837,1,0,0,0,Unspecified,,
10/10/2021,23,40.8485182,-73.9359293,0,0,0,0,Unspecified,,
10/10/2021,16,40.7618573,-73.9634255,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/10/2021,21,40.7570653,-74.0010540,1,0,1,0,Driver Inattention/Distraction,,
10/10/2021,18,40.7583050,-74.0001450,1,0,0,0,Traffic Control Disregarded,Unspecified,
10/10/2021,23,40.7874418,-73.9447705,0,0,0,0,Alcohol Involvement,Unspecified,
10/10/2021,10,40.7615455,-73.9961887,0,0,0,0,Unspecified,Unspecified,
10/10/2021,23,40.8341493,-73.9414588,0,0,0,0,Backing Unsafely,Unspecified,
10/10/2021,6,40.7487054,-73.9957838,1,0,0,0,Backing Unsafely,Unspecified,Unspecified
10/10/2021,22,40.7416232,-73.9937353,1,0,0,0,Other Vehicular,,
10/10/2021,15,40.7175491,-73.9993110,1,0,0,0,Brakes Defective,,
10/11/2021,10,40.7225530,-74.0014100,0,0,0,0,Other Vehicular,,
10/11/2021,13,40.7852940,-73.9693450,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/11/2021,6,40.7507630,-73.9744500,0,0,0,0,Turning Improperly,Passenger Distraction,
10/11/2021,7,40.7213500,-74.0046500,0,0,0,0,Unspecified,Unspecified,
10/11/2021,13,40.7648401,-73.9704958,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/11/2021,23,40.7973382,-73.9624344,1,0,1,0,Failure to Yield Right-of-Way,,
10/11/2021,9,40.8105900,-73.9545750,0,0,0,0,Driver Inattention/Distraction,,
10/11/2021,20,40.8039600,-73.9482800,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/11/2021,9,40.8034264,-73.9330830,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,
10/11/2021,6,40.8140550,-73.9348317,0,0,0,0,Unspecified,,
10/11/2021,7,40.7987955,-73.9346738,0,0,0,0,Unspecified,,
10/11/2021,15,40.8009801,-73.9317744,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/11/2021,10,40.7345450,-74.0003920,0,0,0,0,Traffic Control Disregarded,Oversized Vehicle,
10/11/2021,6,40.8150930,-73.9404596,0,0,0,0,Passing Too Closely,Passing Too Closely,
10/11/2021,14,40.7692220,-73.9673160,1,0,1,0,Backing Unsafely,,
10/11/2021,1,40.7452870,-73.9887294,0,0,0,0,Unsafe Speed,Unspecified,
10/11/2021,14,40.7209677,-73.9821677,0,0,0,0,Other Vehicular,Passing Too Closely,
10/11/2021,20,40.7889300,-73.9454215,0,0,0,0,Unspecified,,
10/11/2021,19,40.7152372,-74.0133794,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/11/2021,16,40.7344895,-73.9907722,2,0,0,0,Driver Inexperience,Driver Inattention/Distraction,
10/11/2021,21,40.8493135,-73.9300151,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/11/2021,15,40.8059833,-73.9567356,0,0,0,0,Unsafe Speed,Unspecified,
10/11/2021,16,40.7603968,-73.9968889,0,0,0,0,Turning Improperly,Unspecified,
10/11/2021,20,40.7620250,-74.0011515,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/11/2021,4,40.8089731,-73.9483252,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified
10/11/2021,0,40.8481201,-73.9308839,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,
10/11/2021,14,40.7422847,-74.0044171,1,0,1,0,Failure to Yield Right-of-Way,,
10/11/2021,16,40.8074117,-73.9442088,1,0,0,0,Turning Improperly,Unspecified,
10/11/2021,22,40.7444841,-73.9923133,0,0,0,0,Driver Inattention/Distraction,,
10/11/2021,14,40.7749093,-73.9769108,0,0,0,0,Unspecified,,
10/11/2021,13,40.7852936,-73.9693348,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/12/2021,19,40.7765594,-73.9505500,0,0,0,0,Unsafe Speed,Unspecified,
10/12/2021,15,40.8344700,-73.9419560,0,0,0,0,Passing Too Closely,Unspecified,
10/12/2021,15,40.7707400,-73.9945500,1,0,0,0,Turning Improperly,Unspecified,
10/12/2021,8,40.8032165,-73.9525305,1,0,1,0,Driver Inattention/Distraction,,
10/12/2021,7,40.7215948,-73.9747647,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,16,40.7293696,-73.9839983,0,0,0,0,Driver Inattention/Distraction,,
10/12/2021,11,40.7464029,-73.9797248,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,
10/12/2021,10,40.7684858,-73.9555012,1,0,1,0,Failure to Yield Right-of-Way,,
10/12/2021,16,40.7668680,-73.9597766,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/12/2021,17,40.7233076,-74.0029800,0,0,0,0,Passing Too Closely,Unspecified,
10/12/2021,15,40.7170989,-73.9985895,1,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/12/2021,23,40.7680332,-73.9958483,0,0,0,0,Unspecified,Unspecified,
10/12/2021,7,40.7976168,-73.9329390,0,0,0,0,Unsafe Speed,Unspecified,
10/12/2021,18,40.7996625,-73.9389866,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified
10/12/2021,18,40.8127391,-73.9376183,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,14,40.7497316,-73.9762344,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,
10/12/2021,16,40.7137303,-74.0138408,1,0,1,0,Unspecified,,
10/12/2021,15,40.7211721,-73.9965764,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,11,40.7912359,-73.9521936,0,0,0,0,Passing Too Closely,Unspecified,
10/12/2021,15,40.7993065,-73.9432328,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,13,40.7469444,-74.0028044,0,0,0,0,Following Too Closely,Unspecified,
10/12/2021,2,40.7419392,-74.0078992,0,0,0,0,Unspecified,Unspecified,
10/12/2021,22,40.7189626,-74.0012734,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/12/2021,21,40.7552070,-73.9853842,1,0,0,0,Following Too Closely,Unspecified,
10/12/2021,9,40.7963012,-73.9382838,1,0,0,0,View Obstructed/Limited,Traffic Control Disregarded,
10/12/2021,15,40.7223550,-73.9932609,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,23,40.7674712,-73.9564643,0,0,0,0,Pavement Slippery,,
10/12/2021,2,40.8282811,-73.9486042,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/12/2021,23,40.7674712,-73.9564643,0,0,0,0,Pavement Slippery,,
10/12/2021,19,40.8395100,-73.9378600,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,
10/12/2021,19,40.7225500,-74.0063100,1,0,0,0,Unspecified,,
10/13/2021,19,,,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/13/2021,1,40.7692957,-73.9949385,0,0,0,0,Unspecified,Unspecified,
10/13/2021,15,40.7801743,-73.9593100,1,0,1,0,Failure to Yield Right-of-Way,,
10/13/2021,13,40.7808011,-73.9546299,0,0,0,0,Backing Unsafely,Unspecified,
10/13/2021,18,40.7651117,-73.9852857,0,0,0,0,Passing Too Closely,Unspecified,
10/13/2021,19,40.7615008,-73.9978197,1,0,0,0,Passing or Lane Usage Improper,Following Too Closely,
10/13/2021,8,40.8124773,-73.9562746,0,0,0,0,Unspecified,,
10/13/2021,15,40.7459770,-73.9818424,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,5,40.7916628,-73.9646839,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/13/2021,12,40.8046947,-73.9656535,0,0,0,0,Unspecified,,
10/13/2021,16,40.8034323,-73.9375801,0,0,0,0,Unspecified,Unspecified,Unspecified
10/13/2021,9,40.7457274,-73.9781227,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,12,40.8599521,-73.9308799,1,0,1,0,Aggressive Driving/Road Rage,,
10/13/2021,11,40.7658742,-73.9552199,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,14,40.7643467,-73.9545079,0,0,0,0,Unspecified,,
10/13/2021,14,40.7171751,-74.0128675,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,17,40.8007501,-73.9652434,0,0,0,0,Passing Too Closely,Unspecified,
10/13/2021,1,40.7211707,-73.9939358,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,7,40.7710889,-73.9816965,1,0,0,0,Driver Inattention/Distraction,,
10/13/2021,19,40.7489858,-73.9799550,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/13/2021,20,40.7203211,-73.9940403,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,8,40.7183023,-73.9846174,0,0,0,0,Unspecified,Unspecified,
10/13/2021,14,40.7192038,-73.9903644,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,18,40.7957534,-73.9483410,0,0,0,0,Passing Too Closely,Unspecified,
10/13/2021,12,40.7160714,-74.0011684,1,0,1,0,Driver Inexperience,,
10/13/2021,10,40.7166421,-74.0004734,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,17,40.7193016,-73.9754606,0,0,0,0,Following Too Closely,Unspecified,
10/13/2021,22,40.8251381,-73.9513948,0,0,0,0,Unspecified,Unspecified,
10/13/2021,10,40.7110321,-74.0145328,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/13/2021,6,40.7602762,-73.9581437,1,0,0,0,Accelerator Defective,,
10/13/2021,8,40.7122076,-73.9967072,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/13/2021,19,40.8472479,-73.9368558,0,0,0,0,Passing Too Closely,Unspecified,
10/13/2021,6,40.8513338,-73.9402172,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,
10/13/2021,18,40.7615508,-73.9665842,1,0,0,0,Turning Improperly,Unspecified,
10/13/2021,7,40.7999787,-73.9427338,3,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified
10/13/2021,19,40.8120807,-73.9498938,0,0,0,0,Passing Too Closely,Unspecified,
10/13/2021,11,40.7637900,-73.9751820,0,0,0,0,Unspecified,Unspecified,
10/13/2021,16,40.7199725,-73.9928968,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,
10/13/2021,18,40.7962162,-73.9496859,0,0,0,0,Backing Unsafely,Unspecified,
10/13/2021,16,40.7395229,-73.9868503,0,0,0,0,View Obstructed/Limited,Unspecified,
10/13/2021,10,40.7587736,-73.9971887,0,0,0,0,Turning Improperly,Unspecified,
10/13/2021,14,40.7658680,-73.9574126,1,0,0,0,Driver Inexperience,Driver Inexperience,
10/13/2021,14,40.8473568,-73.9351714,0,0,0,0,Other Vehicular,,
10/13/2021,8,40.7565443,-73.9826352,0,0,0,0,Following Too Closely,Unspecified,
10/14/2021,18,40.7954370,-73.9439540,1,0,0,0,Driver Inattention/Distraction,,
10/14/2021,10,40.7388389,-73.9799517,0,0,0,0,Unspecified,,
10/14/2021,19,40.7445322,-73.9888703,0,0,0,0,Unspecified,,
10/14/2021,17,40.7727316,-73.9586563,1,0,0,0,Driver Inexperience,Following Too Closely,
10/14/2021,6,40.7885325,-73.9532091,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/14/2021,18,40.7583292,-73.9689357,0,0,0,0,Unspecified,,
10/14/2021,20,40.8266837,-73.9353903,4,0,4,0,Driver Inattention/Distraction,,
10/14/2021,23,40.7969748,-73.9349180,0,0,0,0,Backing Unsafely,Unspecified,
10/14/2021,18,40.7589810,-73.9959428,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/14/2021,14,40.8507741,-73.9354247,0,0,0,0,Passing Too Closely,Unspecified,
10/14/2021,9,40.7509033,-73.9981196,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,
10/14/2021,14,40.7872227,-73.9520580,0,0,0,0,Turning Improperly,Unspecified,
10/14/2021,21,40.7372858,-73.9811165,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/14/2021,1,40.8283439,-73.9378194,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,8,40.8251719,-73.9415017,0,0,0,0,Unspecified,,
10/14/2021,15,40.7606005,-73.9643142,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,13,40.7494617,-73.9950441,0,0,0,0,Unspecified,Unspecified,
10/14/2021,18,40.7545840,-73.9991446,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
10/14/2021,1,40.8034264,-73.9330830,0,0,0,0,Unspecified,Unspecified,
10/14/2021,1,40.8257582,-73.9509390,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,11,40.8275094,-73.9467892,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,
10/14/2021,14,40.7447800,-73.9758819,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/14/2021,14,40.7992550,-73.9390504,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified
10/14/2021,9,40.7296115,-73.9731331,0,0,0,0,Passing Too Closely,Unspecified,
10/14/2021,16,40.7944657,-73.9396290,1,0,1,0,Failure to Yield Right-of-Way,,
10/14/2021,10,40.7103272,-74.0095442,0,0,0,0,Following Too Closely,Unspecified,
10/14/2021,13,40.7230731,-73.9966451,0,0,0,0,Backing Unsafely,Unspecified,
10/14/2021,13,40.7592391,-73.9790467,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,17,40.7633655,-73.9592408,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,9,40.8527553,-73.9399166,0,0,0,0,Backing Unsafely,Unspecified,Unspecified
10/14/2021,21,40.8093716,-73.9490865,0,0,0,0,Unspecified,Unspecified,
10/14/2021,19,40.7313511,-73.9825546,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,
10/14/2021,12,40.7416232,-73.9937353,1,0,1,0,Failure to Yield Right-of-Way,,
10/14/2021,21,40.7241363,-73.9926041,0,0,0,0,Passing Too Closely,Unspecified,
10/14/2021,20,40.7517512,-74.0079259,0,0,0,0,Turning Improperly,Unspecified,
10/14/2021,15,40.7917574,-73.9482388,0,0,0,0,Unspecified,,
10/14/2021,21,40.7149447,-73.9766502,1,0,0,0,Driver Inattention/Distraction,,
10/14/2021,22,40.7464777,-73.9838968,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
10/14/2021,23,40.8101754,-73.9374076,1,0,0,0,Traffic Control Disregarded,Unspecified,
10/14/2021,8,40.7499908,-73.9886538,1,0,1,0,Unspecified,,
10/14/2021,18,40.7624884,-73.9629739,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,16,40.7965655,-73.9380162,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/14/2021,0,40.8140833,-73.9523327,0,0,0,0,Unspecified,Unspecified,
10/14/2021,10,40.8630205,-73.9175569,0,0,0,0,Backing Unsafely,Unspecified,
10/14/2021,22,,,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,
10/14/2021,12,,,0,0,0,0,Unsafe Speed,Unspecified,
10/14/2021,13,,,0,0,0,0,Unspecified,,
10/15/2021,18,,,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/15/2021,17,40.7166831,-73.9824286,0,0,0,0,Unspecified,,
10/15/2021,16,40.7224015,-73.9916483,1,0,1,0,Driver Inattention/Distraction,,
10/15/2021,13,,,1,0,0,0,Following Too Closely,Unspecified,
10/15/2021,21,40.7332900,-73.9871900,1,0,0,0,Unspecified,Unspecified,
10/15/2021,23,40.7310723,-73.9918827,0,0,0,0,Driver Inattention/Distraction,,
10/15/2021,16,40.7122089,-73.9807128,1,0,1,0,Driver Inattention/Distraction,,
10/15/2021,13,40.8062653,-73.9426014,0,0,0,0,Other Vehicular,Other Vehicular,
10/15/2021,20,40.7204364,-74.0066956,0,0,0,0,Unspecified,Unspecified,
10/15/2021,20,40.8510962,-73.9324351,1,0,1,0,Driver Inattention/Distraction,,
10/15/2021,18,40.7215689,-73.9996567,0,0,0,0,Unsafe Lane Changing,Unspecified,
10/15/2021,23,40.8248428,-73.9504463,0,0,0,0,Alcohol Involvement,Unspecified,
10/15/2021,12,40.7646844,-73.9917874,1,0,1,0,Failure to Yield Right-of-Way,,
10/15/2021,20,40.7378416,-73.9826107,0,0,0,0,Unspecified,,
10/15/2021,16,40.7357501,-73.9914871,0,0,0,0,Driver Inattention/Distraction,,
10/15/2021,16,40.7305484,-73.9833786,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/15/2021,17,40.7599739,-73.9966992,0,0,0,0,Passing Too Closely,Unspecified,
10/15/2021,20,40.7414135,-73.9833603,1,0,1,0,Driver Inattention/Distraction,,
10/15/2021,16,40.8410894,-73.9379314,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
10/15/2021,14,40.7213532,-74.0046358,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/15/2021,21,40.7161116,-73.9953651,2,0,0,0,Following Too Closely,Following Too Closely,Following Too Closely
10/15/2021,2,40.7557807,-74.0019852,0,0,0,0,Driver Inattention/Distraction,Unspecified,
10/15/2021,20,40.8115084,-73.9464773,1,0,0,0,Driver Inattention/Distraction,Unspecified,
10/15/2021,7,40.8571297,-73.9246285,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,
10/15/2021,0,40.7286048,-74.0053146,0,0,0,0,Backing Unsafely,Unspecified,
